Format Version,1.24,Take Name,Push_330_deg_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 02.48.26.965 午後,Capture Start Frame,9802238,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.009792,0.005881,-0.026948,0.999572,155.296082,421.374817,127.029808
1,0.010000,0.009822,0.006221,-0.027261,0.999561,155.324432,421.374725,127.031639
2,0.020000,0.009799,0.005884,-0.026953,0.999571,155.308029,421.381409,127.026077
3,0.030000,0.009773,0.006080,-0.027167,0.999565,155.331131,421.389252,127.021965
4,0.040000,0.009748,0.006189,-0.027263,0.999562,155.340897,421.396149,127.010658
5,0.050000,0.009714,0.006219,-0.027273,0.999561,155.343689,421.401154,126.997810
6,0.060000,0.009712,0.006257,-0.027304,0.999560,155.343781,421.404785,126.988586
7,0.070000,0.009714,0.006237,-0.027300,0.999561,155.339096,421.403320,126.988693
8,0.080000,0.009737,0.006223,-0.027276,0.999561,155.335770,421.401581,126.998428
9,0.090000,0.009752,0.006225,-0.027297,0.999560,155.335800,421.397430,127.007332
10,0.100000,0.009767,0.006167,-0.027250,0.999562,155.333954,421.391602,127.012299
11,0.110000,0.009814,0.006156,-0.027219,0.999562,155.335037,421.385529,127.017227
12,0.120000,0.009890,0.006220,-0.027256,0.999560,155.342667,421.380585,127.024681
13,0.130000,0.009918,0.006007,-0.027076,0.999566,155.331451,421.373474,127.029747
14,0.140000,0.009954,0.006151,-0.027260,0.999560,155.342575,421.369690,127.041313
15,0.150000,0.010055,0.006068,-0.027258,0.999559,155.348572,421.360962,127.061218
16,0.160000,0.010115,0.005989,-0.027273,0.999559,155.347290,421.356750,127.079384
