Format Version,1.24,Take Name,Push_0_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 11.14.29.508 午前,Capture Start Frame,8518503,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.008864,0.004134,-0.022139,0.999707,158.733246,421.507904,99.608093
1,0.010000,0.008834,0.004148,-0.022146,0.999707,158.719040,421.508148,99.602852
2,0.020000,0.008785,0.004230,-0.022162,0.999707,158.697327,421.501038,99.602112
3,0.030000,0.009992,-0.002723,-0.015781,0.999822,158.246353,421.275024,99.483932
4,0.040000,0.009385,-0.000118,-0.018036,0.999793,158.386703,421.393860,99.488419
5,0.050000,0.009238,0.000122,-0.018233,0.999791,158.376709,421.424225,99.464630
6,0.060000,0.009289,-0.000143,-0.017978,0.999795,158.336975,421.412781,99.457581
7,0.070000,0.009313,-0.000101,-0.018004,0.999795,158.318909,421.405487,99.463913
8,0.080000,0.009345,-0.000103,-0.017996,0.999794,158.303650,421.400818,99.470589
9,0.090000,0.009348,-0.000463,-0.017750,0.999799,158.269867,421.400146,99.475937
10,0.100000,0.009897,-0.004310,-0.014255,0.999840,158.027710,421.309509,99.398003
11,0.110000,0.009467,-0.000665,-0.017572,0.999801,158.242310,421.386810,99.502808
12,0.120000,0.010051,-0.004418,-0.014205,0.999839,158.001022,421.285675,99.430618
13,0.130000,0.010014,-0.004547,-0.014015,0.999841,157.980286,421.291138,99.417046
14,0.140000,0.009917,-0.004517,-0.014023,0.999842,157.961533,421.300232,99.399902
15,0.150000,0.009870,-0.004455,-0.013887,0.999845,157.906525,421.276581,99.384285
16,0.160000,0.009337,-0.000877,-0.016991,0.999812,158.059250,421.325378,99.451790
