Format Version,1.24,Take Name,Push_90_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 11.58.46.395 午前,Capture Start Frame,8784189,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.004357,0.000326,-0.044863,0.998984,163.816818,421.777313,52.489704
1,0.010000,0.004338,0.000292,-0.044719,0.998990,163.806824,421.763794,52.483349
2,0.020000,0.004328,0.000557,-0.044908,0.998982,163.815613,421.752441,52.484081
3,0.030000,0.004338,0.000598,-0.044905,0.998982,163.811737,421.747772,52.487389
4,0.040000,0.004336,0.000581,-0.044918,0.998981,163.810120,421.747192,52.489655
5,0.050000,0.004307,0.000681,-0.044970,0.998979,163.807739,421.745026,52.493237
6,0.060000,0.004291,0.000692,-0.044984,0.998978,163.798737,421.740479,52.490208
7,0.070000,0.004260,0.000492,-0.044795,0.998987,163.775238,421.738800,52.480721
8,0.080000,0.004217,0.000535,-0.044756,0.998989,163.761902,421.735168,52.475506
9,0.090000,0.004208,0.000815,-0.044939,0.998981,163.770874,421.728882,52.473850
10,0.100000,0.004256,0.000767,-0.044884,0.998983,163.765549,421.725586,52.475021
11,0.110000,0.004257,0.000781,-0.044839,0.998985,163.758331,421.718475,52.482647
12,0.120000,0.004304,0.000504,-0.044538,0.998998,163.739807,421.706787,52.493980
13,0.130000,0.004335,0.000441,-0.044493,0.999000,163.735870,421.699860,52.504539
14,0.140000,0.004359,0.000455,-0.044497,0.999000,163.734940,421.692139,52.514828
15,0.150000,0.004374,0.000432,-0.044472,0.999001,163.733322,421.686890,52.517715
16,0.160000,0.004363,0.000423,-0.044455,0.999002,163.728943,421.684265,52.513721
