Format Version,1.24,Take Name,Push_90_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 11.57.55.870 午前,Capture Start Frame,8779137,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.004582,0.000305,-0.044644,0.998993,166.007095,421.897034,52.553574
1,0.010000,0.004600,0.000220,-0.044621,0.998993,166.009109,421.898834,52.547421
2,0.020000,0.004613,0.000209,-0.044645,0.998992,166.014542,421.901062,52.548645
3,0.030000,0.004631,0.000169,-0.044611,0.998994,166.021530,421.901062,52.557430
4,0.040000,0.004656,0.000109,-0.044533,0.998997,166.025360,421.897278,52.564266
5,0.050000,0.004741,-0.000146,-0.044216,0.999011,166.012283,421.877625,52.563023
6,0.060000,0.004717,-0.000136,-0.044101,0.999016,166.000992,421.871735,52.557426
7,0.070000,0.004576,0.000317,-0.044503,0.998999,166.006592,421.886658,52.558296
8,0.080000,0.004609,0.000315,-0.044602,0.998994,166.001007,421.886566,52.558765
9,0.090000,0.004635,0.000208,-0.044559,0.998996,165.986069,421.883636,52.557316
10,0.100000,0.004614,0.000136,-0.044288,0.999008,165.954468,421.872101,52.561119
11,0.110000,0.004626,0.000112,-0.044258,0.999009,165.933441,421.868256,52.567738
12,0.120000,0.004653,0.000051,-0.044189,0.999012,165.914139,421.866669,52.578114
13,0.130000,0.004654,0.000379,-0.044800,0.998985,165.923416,421.861664,52.589142
14,0.140000,0.004730,0.000043,-0.044299,0.999007,165.884308,421.871979,52.593918
15,0.150000,0.004714,0.000314,-0.044830,0.998984,165.888397,421.869690,52.593613
16,0.160000,,,,,,,
17,0.170000,0.004838,-0.000104,-0.044340,0.999005,165.828918,421.890656,52.595528
