Format Version,1.24,Take Name,Push_90_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 11.55.05.210 午前,Capture Start Frame,8762071,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.001856,-0.015954,-0.009954,0.999821,157.688889,421.689728,51.865154
1,0.010000,0.001852,-0.015944,-0.009935,0.999822,157.689636,421.688751,51.864285
2,0.020000,0.001839,-0.015993,-0.009974,0.999821,157.683945,421.694611,51.860939
3,0.030000,0.001832,-0.015980,-0.010001,0.999821,157.683823,421.697479,51.860630
4,0.040000,0.001846,-0.015958,-0.009957,0.999821,157.689255,421.693787,51.863377
5,0.050000,0.001855,-0.015952,-0.009955,0.999821,157.689896,421.689941,51.864700
6,0.060000,0.001866,-0.015985,-0.009926,0.999821,157.690826,421.688110,51.865177
7,0.070000,0.001865,-0.015983,-0.009944,0.999821,157.693909,421.690887,51.866409
8,0.080000,0.001873,-0.015975,-0.009969,0.999821,157.698059,421.693848,51.867496
9,0.090000,0.001873,-0.015973,-0.009979,0.999821,157.701904,421.694092,51.867641
10,0.100000,0.001874,-0.016004,-0.009949,0.999821,157.704727,421.691437,51.865208
11,0.110000,0.001878,-0.016007,-0.009973,0.999820,157.707764,421.692657,51.864258
12,0.120000,0.001866,-0.015966,-0.010016,0.999821,157.710480,421.695923,51.864311
13,0.130000,0.001860,-0.015940,-0.010040,0.999821,157.709793,421.697754,51.865593
14,0.140000,,,,,,,
15,0.150000,0.001862,-0.015972,-0.009953,0.999821,157.697662,421.691650,51.865379
16,0.160000,0.001858,-0.015961,-0.009929,0.999822,157.691803,421.690002,51.864925
17,0.170000,0.001853,-0.015961,-0.009897,0.999822,157.683411,421.689270,51.864937
