Format Version,1.24,Take Name,Push_90_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 11.57.04.626 午前,Capture Start Frame,8774012,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.005211,-0.000625,-0.043716,0.999030,165.041901,421.507660,52.579063
1,0.010000,0.005193,-0.000619,-0.043687,0.999032,165.038315,421.505798,52.572773
2,0.020000,0.005143,-0.000559,-0.043746,0.999029,165.040573,421.505737,52.565372
3,0.030000,0.005229,-0.001106,-0.042362,0.999088,165.034134,421.486084,52.549095
4,0.040000,0.005186,-0.000568,-0.043577,0.999037,165.029297,421.501678,52.566841
5,0.050000,0.005229,-0.000477,-0.043803,0.999026,165.032318,421.497955,52.586327
6,0.060000,0.005299,-0.000548,-0.043791,0.999027,165.033600,421.490936,52.601688
7,0.070000,0.005336,-0.000669,-0.043668,0.999032,165.027603,421.484192,52.614754
8,0.080000,0.005402,-0.000697,-0.043640,0.999032,165.029282,421.481354,52.628677
9,0.090000,0.005452,-0.000710,-0.043570,0.999035,165.029083,421.475342,52.638935
10,0.100000,0.005470,-0.000680,-0.043590,0.999034,165.029541,421.473206,52.639816
11,0.110000,0.005402,-0.000632,-0.043625,0.999033,165.030441,421.475281,52.627914
12,0.120000,0.005362,-0.000513,-0.043724,0.999029,165.039383,421.479218,52.617573
13,0.130000,0.005312,-0.000514,-0.043741,0.999029,165.041855,421.483215,52.607605
14,0.140000,0.005269,-0.000522,-0.043732,0.999029,165.040894,421.485413,52.598560
15,0.150000,0.005223,-0.000519,-0.043741,0.999029,165.039490,421.484833,52.590355
16,0.160000,0.005211,-0.000501,-0.043729,0.999030,165.036697,421.481445,52.586246
