Format Version,1.24,Take Name,Push_210_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 12.39.28.336 午後,Capture Start Frame,9028381,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.008905,-0.013055,-0.020144,0.999672,148.716995,420.255035,67.764664
1,0.010000,0.008778,-0.013050,-0.020129,0.999674,148.727448,420.267303,67.760757
2,0.020000,0.008833,-0.013077,-0.020127,0.999673,148.744720,420.262482,67.747734
3,0.030000,0.008766,-0.013105,-0.020059,0.999675,148.760635,420.272766,67.754303
4,0.040000,,,,,,,
5,0.050000,0.008820,-0.013136,-0.020108,0.999673,148.793976,420.278687,67.768478
6,0.060000,0.008865,-0.013140,-0.020162,0.999671,148.809357,420.279114,67.774498
7,0.070000,0.008884,-0.013147,-0.020183,0.999670,148.812576,420.277771,67.776459
8,0.080000,0.008874,-0.013130,-0.020162,0.999671,148.805313,420.278564,67.776413
9,0.090000,0.008906,-0.013076,-0.020202,0.999671,148.791168,420.270844,67.757347
10,0.100000,0.008813,-0.013045,-0.020222,0.999672,148.770859,420.273621,67.738533
11,0.110000,0.008726,-0.013026,-0.020204,0.999673,148.748169,420.275726,67.720467
12,0.120000,,,,,,,
13,0.130000,0.008637,-0.012891,-0.020135,0.999677,148.696472,420.273804,67.698692
14,0.140000,0.008590,-0.012817,-0.020216,0.999677,148.679214,420.269501,67.698685
15,0.150000,0.008597,-0.012852,-0.020174,0.999677,148.667206,420.265961,67.700157
16,0.160000,0.008581,-0.012871,-0.020162,0.999677,148.666275,420.267273,67.697662
17,0.170000,0.008591,-0.012974,-0.020128,0.999676,148.673538,420.271912,67.691124
