Format Version,1.24,Take Name,Push_150_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 12.10.45.772 午後,Capture Start Frame,8856126,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.005485,-0.023995,-0.025419,0.999374,162.099503,421.604645,40.750004
1,0.010000,0.005474,-0.023929,-0.025462,0.999374,162.100449,421.603516,40.752151
2,0.020000,0.005474,-0.023989,-0.025420,0.999374,162.100433,421.603455,40.750771
3,0.030000,0.005459,-0.023957,-0.025390,0.999376,162.095932,421.603424,40.752796
4,0.040000,0.005453,-0.023978,-0.025350,0.999376,162.088760,421.602295,40.753441
5,0.050000,0.005443,-0.023962,-0.025337,0.999377,162.083420,421.600647,40.754219
6,0.060000,,,,,,,
7,0.070000,0.005468,-0.023958,-0.025329,0.999377,162.076767,421.597015,40.755829
8,0.080000,0.005468,-0.023965,-0.025318,0.999377,162.078049,421.597076,40.755898
9,0.090000,0.005456,-0.023962,-0.025328,0.999377,162.085114,421.600189,40.757320
10,0.100000,0.005480,-0.024002,-0.025340,0.999376,162.094299,421.602417,40.758007
11,0.110000,0.005457,-0.023983,-0.025366,0.999376,162.104248,421.604950,40.756805
12,0.120000,0.005468,-0.023929,-0.025468,0.999374,162.116470,421.607819,40.758774
13,0.130000,0.005474,-0.023955,-0.025492,0.999373,162.123734,421.609283,40.759712
14,0.140000,0.005498,-0.023967,-0.025496,0.999373,162.125137,421.608612,40.759472
15,0.150000,0.005487,-0.023979,-0.025480,0.999373,162.122971,421.609558,40.756695
16,0.160000,0.005539,-0.023861,-0.025593,0.999372,162.138153,421.608643,40.754333
17,0.170000,0.005596,-0.023904,-0.025529,0.999373,162.137466,421.603485,40.749477
