Format Version,1.24,Take Name,Push_240_deg_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 12.47.47.431 午後,Capture Start Frame,9078290,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.009968,-0.007666,-0.020484,0.999711,150.722198,420.506683,83.456436
1,0.010000,0.009852,-0.008212,-0.019988,0.999718,150.683548,420.519501,83.449799
2,0.020000,0.009846,-0.007899,-0.020317,0.999714,150.691818,420.518066,83.458504
3,0.030000,0.010007,-0.007853,-0.020303,0.999713,150.680603,420.490875,83.455917
4,0.040000,0.009970,-0.007689,-0.020356,0.999714,150.665909,420.483063,83.455315
5,0.050000,0.009965,-0.007629,-0.020388,0.999713,150.656403,420.481323,83.453735
6,0.060000,0.009842,-0.007675,-0.020385,0.999714,150.646164,420.498505,83.455948
7,0.070000,0.009833,-0.007700,-0.020309,0.999716,150.632568,420.493378,83.457153
8,0.080000,0.009844,-0.007754,-0.020249,0.999716,150.617310,420.484222,83.459099
9,0.090000,0.009996,-0.007743,-0.020215,0.999716,150.609268,420.458252,83.460808
10,0.100000,0.009890,-0.007807,-0.020171,0.999717,150.597885,420.469238,83.467987
11,0.110000,0.010048,-0.007715,-0.020198,0.999716,150.601410,420.448212,83.472412
12,0.120000,0.010040,-0.007645,-0.020240,0.999716,150.607895,420.450378,83.474709
13,0.130000,0.010034,-0.007674,-0.020222,0.999716,150.605591,420.451050,83.468567
14,0.140000,0.010003,-0.007760,-0.020150,0.999717,150.606781,420.450775,83.462250
15,0.150000,,,,,,,
16,0.160000,0.010014,-0.007740,-0.020165,0.999717,150.602859,420.450409,83.455849
17,0.170000,0.010027,-0.007703,-0.020191,0.999716,150.601227,420.448700,83.458847
