Format Version,1.24,Take Name,Push_30_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 11.24.36.510 午前,Capture Start Frame,8579202,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.005902,-0.011524,-0.023959,0.999629,156.925186,421.673248,97.239433
1,0.010000,0.005972,-0.011562,-0.023946,0.999629,156.908875,421.662109,97.232124
2,0.020000,0.005877,-0.011477,-0.024003,0.999629,156.897995,421.671326,97.236351
3,0.030000,0.005938,-0.011484,-0.024008,0.999628,156.884247,421.660645,97.224319
4,0.040000,0.005853,-0.011452,-0.024037,0.999628,156.878387,421.670898,97.221146
5,0.050000,0.005818,-0.011385,-0.024093,0.999628,156.873703,421.676727,97.214157
6,0.060000,0.005784,-0.011487,-0.023990,0.999629,156.860489,421.683075,97.207214
7,0.070000,0.005766,-0.011473,-0.024022,0.999629,156.857803,421.686951,97.199623
8,0.080000,0.005771,-0.011528,-0.023956,0.999630,156.852798,421.688660,97.197533
9,0.090000,0.005778,-0.011541,-0.023976,0.999629,156.852158,421.691956,97.198730
10,0.100000,0.005792,-0.011569,-0.023982,0.999629,156.853485,421.692749,97.201500
11,0.110000,0.005806,-0.011580,-0.023992,0.999628,156.857208,421.692413,97.205147
12,0.120000,0.005830,-0.011607,-0.023994,0.999628,156.857437,421.694000,97.211372
13,0.130000,0.005850,-0.011609,-0.024011,0.999627,156.859100,421.696320,97.213898
14,0.140000,0.005821,-0.011595,-0.024026,0.999627,156.852478,421.694611,97.210236
15,0.150000,0.005802,-0.011607,-0.023975,0.999628,156.841599,421.690979,97.201454
16,0.160000,0.005765,-0.011581,-0.023936,0.999630,156.826019,421.688293,97.190094
