Format Version,1.24,Take Name,Push_120_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 07.40.06.568 午後,Capture Start Frame,45066050,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.000714,-0.008993,0.006560,0.999938,-24.716049,419.632355,147.610260
1,0.010000,0.000688,-0.009010,0.006540,0.999938,-24.709965,419.632629,147.603775
2,0.020000,0.000681,-0.009028,0.006512,0.999938,-24.707672,419.633148,147.601822
3,0.030000,0.000690,-0.009057,0.006521,0.999938,-24.713362,419.634552,147.606995
4,0.040000,0.000646,-0.009405,0.006827,0.999932,-24.734415,419.636749,147.613388
5,0.050000,0.000698,-0.009270,0.006780,0.999934,-24.761507,419.638794,147.620850
6,0.060000,0.000719,-0.009302,0.006819,0.999933,-24.786058,419.640930,147.627762
7,0.070000,0.000735,-0.009258,0.006805,0.999934,-24.808989,419.640625,147.636063
8,0.080000,0.000711,-0.009160,0.006460,0.999937,-24.833107,419.644745,147.643326
9,0.090000,0.000742,-0.009211,0.006573,0.999936,-24.838591,419.642822,147.647812
10,0.100000,0.000755,-0.009156,0.006465,0.999937,-24.830381,419.643311,147.648865
11,0.110000,0.000795,-0.009264,0.006852,0.999933,-24.800674,419.638336,147.647705
12,0.120000,0.000798,-0.009194,0.006777,0.999934,-24.769480,419.630280,147.648712
