Format Version,1.24,Take Name,Push_330_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 08.37.34.126 午後,Capture Start Frame,45410802,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.004263,-0.016113,0.017063,0.999716,-22.968941,419.370239,100.997040
1,0.010000,-0.004248,-0.016115,0.017042,0.999716,-22.960485,419.371643,100.999680
2,0.020000,-0.004245,-0.016155,0.017119,0.999714,-22.949759,419.374573,101.003235
3,0.030000,-0.004223,-0.016105,0.017088,0.999715,-22.942062,419.379150,101.005547
4,0.040000,-0.004231,-0.016130,0.017149,0.999714,-22.934303,419.384247,101.005524
5,0.050000,-0.004249,-0.016110,0.017166,0.999714,-22.926235,419.389862,101.002190
6,0.060000,,,,,,,
7,0.070000,-0.004237,-0.016139,0.017210,0.999713,-22.902454,419.394623,101.001511
8,0.080000,-0.004249,-0.016152,0.017215,0.999712,-22.886250,419.395935,101.004333
9,0.090000,-0.004241,-0.016128,0.017193,0.999713,-22.872082,419.396576,101.009483
10,0.100000,-0.004206,-0.016001,0.017048,0.999718,-22.849115,419.394043,101.017021
11,0.110000,-0.004189,-0.015971,0.017040,0.999718,-22.827549,419.394012,101.024361
12,0.120000,-0.004184,-0.015962,0.017049,0.999718,-22.809702,419.397675,101.028542
