Format Version,1.24,Take Name,Push_0_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 09.31.00.218 午前,Capture Start Frame,41411448,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.004022,-0.001315,0.014880,0.999880,1.354912,418.889954,107.199532
1,0.010000,-0.004013,-0.001373,0.015208,0.999875,1.436460,418.892395,107.208649
2,0.020000,-0.004031,-0.001286,0.014969,0.999879,1.544578,418.865173,107.208611
3,0.030000,-0.004079,-0.001423,0.014992,0.999878,1.674329,418.819641,107.205406
4,0.040000,-0.004018,-0.001302,0.014642,0.999884,1.885352,418.767487,107.204529
5,0.050000,-0.004079,-0.001395,0.014508,0.999886,2.091377,418.750793,107.204041
6,0.060000,-0.004105,-0.001252,0.014401,0.999887,2.309328,418.741058,107.203445
7,0.070000,-0.004105,-0.001293,0.014504,0.999886,2.576994,418.729065,107.212128
8,0.080000,-0.004064,-0.001121,0.014309,0.999889,2.883204,418.714111,107.237625
9,0.090000,-0.004091,-0.001336,0.014440,0.999887,3.239780,418.688690,107.268654
10,0.100000,-0.004387,-0.001262,0.013886,0.999893,3.605304,418.641510,107.278091
11,0.110000,-0.004064,-0.001167,0.013873,0.999895,3.958364,418.657501,107.325012
12,0.120000,-0.004002,-0.000904,0.013666,0.999898,4.433537,418.654999,107.352295
