Format Version,1.24,Take Name,Push_30_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 09.56.36.243 午前,Capture Start Frame,41565049,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003689,-0.000021,0.019927,0.999795,-10.525332,419.967896,118.574867
1,0.010000,-0.003673,0.000088,0.020113,0.999791,-10.489857,419.969147,118.574615
2,0.020000,-0.003670,0.000054,0.020125,0.999791,-10.465234,419.973022,118.574394
3,0.030000,,,,,,,
4,0.040000,-0.003730,-0.000120,0.020199,0.999789,-10.393561,419.983948,118.575859
5,0.050000,,,,,,,
6,0.060000,-0.003725,-0.000208,0.020311,0.999787,-10.324094,419.999420,118.582863
7,0.070000,-0.003712,-0.000256,0.020383,0.999785,-10.272945,420.009705,118.588959
8,0.080000,-0.003712,-0.000217,0.020293,0.999787,-10.222611,420.016876,118.594650
9,0.090000,-0.003706,-0.000238,0.020335,0.999786,-10.173379,420.022949,118.601234
10,0.100000,-0.003595,-0.000610,0.020271,0.999788,-10.088019,420.016754,118.636566
11,0.110000,-0.003544,-0.000430,0.020197,0.999790,-9.978586,419.999207,118.646423
12,0.120000,-0.003582,-0.000649,0.020122,0.999791,-9.861753,419.983643,118.656609
13,0.130000,-0.003652,-0.000280,0.020189,0.999790,-9.780265,419.989136,118.639526
