Format Version,1.24,Take Name,Push_60_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 10.01.34.626 午前,Capture Start Frame,41594887,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003325,0.002597,0.020109,0.999789,-15.695697,419.928894,131.236069
1,0.010000,-0.003341,0.002577,0.020127,0.999789,-15.679070,419.930115,131.235519
2,0.020000,-0.003360,0.002500,0.020099,0.999789,-15.659209,419.930115,131.234192
3,0.030000,-0.003343,0.002624,0.019804,0.999795,-15.634947,419.931335,131.233963
4,0.040000,-0.003344,0.002601,0.019790,0.999795,-15.616337,419.931580,131.234207
5,0.050000,-0.003322,0.002565,0.019758,0.999796,-15.584460,419.932037,131.244125
6,0.060000,-0.003291,0.002429,0.019823,0.999795,-15.542567,419.931641,131.255157
7,0.070000,-0.003281,0.002375,0.019853,0.999795,-15.500404,419.934692,131.262329
8,0.080000,-0.002509,0.002529,0.020235,0.999789,-15.423206,419.929718,131.221497
9,0.090000,-0.002496,0.002427,0.020359,0.999787,-15.361886,419.931793,131.228943
10,0.100000,-0.002497,0.002345,0.020514,0.999784,-15.284839,419.921753,131.230850
11,0.110000,-0.002541,0.002452,0.020076,0.999792,-15.176625,419.901672,131.237213
12,0.120000,-0.002551,0.002266,0.020060,0.999793,-15.075261,419.894531,131.247055
