Format Version,1.24,Take Name,Push_60_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 10.08.27.463 午前,Capture Start Frame,41636170,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.005290,0.002321,0.021173,0.999759,-10.958440,420.355408,130.953720
1,0.010000,-0.005276,0.002391,0.020996,0.999763,-10.932543,420.354553,130.956467
2,0.020000,-0.005321,0.002663,0.021117,0.999759,-10.940660,420.359924,130.935486
3,0.030000,,,,,,,
4,0.040000,-0.005196,0.002549,0.021495,0.999752,-10.909967,420.353394,130.970520
5,0.050000,,,,,,,
6,0.060000,,,,,,,
7,0.070000,-0.005095,0.002460,0.021786,0.999747,-10.847278,420.355804,130.993256
8,0.080000,-0.005090,0.002443,0.021801,0.999746,-10.821112,420.356720,130.994705
9,0.090000,-0.005117,0.002330,0.021762,0.999747,-10.780837,420.360229,130.992355
10,0.100000,-0.005201,0.002406,0.021662,0.999749,-10.741134,420.373016,130.985031
11,0.110000,-0.005301,0.002411,0.021714,0.999747,-10.709994,420.385254,130.970459
12,0.120000,-0.005378,0.002533,0.021603,0.999749,-10.681638,420.396912,130.958176
13,0.130000,-0.005442,0.002507,0.021619,0.999748,-10.658028,420.407745,130.945755
14,0.140000,-0.005477,0.002510,0.021607,0.999748,-10.647387,420.414917,130.940323
