Format Version,1.24,Take Name,Push_150_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 07.44.18.099 午後,Capture Start Frame,45091202,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.001891,-0.008592,0.010633,0.999905,-12.728084,419.772644,148.145248
1,0.010000,-0.001860,-0.008587,0.010624,0.999905,-12.728933,419.778992,148.136673
2,0.020000,-0.001799,-0.008527,0.010549,0.999906,-12.726254,419.784912,148.129776
3,0.030000,-0.001743,-0.008524,0.010480,0.999907,-12.718673,419.786438,148.126678
4,0.040000,-0.001690,-0.008481,0.010385,0.999909,-12.706952,419.781738,148.129974
5,0.050000,-0.000789,-0.008091,0.008709,0.999929,-12.714325,419.758759,148.083923
6,0.060000,-0.000726,-0.007980,0.008477,0.999932,-12.686904,419.750610,148.093918
7,0.070000,-0.001833,-0.008496,0.010822,0.999904,-12.621820,419.761383,148.185410
8,0.080000,-0.000628,-0.007924,0.008392,0.999933,-12.644916,419.736511,148.126907
9,0.090000,-0.000586,-0.008012,0.008375,0.999933,-12.624651,419.732086,148.135864
10,0.100000,-0.000561,-0.008031,0.008370,0.999933,-12.609287,419.729828,148.145508
11,0.110000,-0.000563,-0.008049,0.008413,0.999932,-12.599109,419.732361,148.151230
