Format Version,1.24,Take Name,Push_270_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 08.25.28.487 午後,Capture Start Frame,45338239,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003672,-0.022057,0.016001,0.999622,-28.993805,419.667023,109.810890
1,0.010000,-0.003700,-0.022154,0.015995,0.999620,-28.979528,419.666504,109.807419
2,0.020000,-0.003732,-0.022335,0.016104,0.999614,-28.965242,419.665192,109.801773
3,0.030000,-0.003759,-0.022325,0.016051,0.999615,-28.955648,419.667175,109.797424
4,0.040000,-0.003771,-0.022259,0.015979,0.999617,-28.948261,419.671295,109.795395
5,0.050000,-0.003779,-0.022258,0.015961,0.999618,-28.946001,419.672882,109.790573
6,0.060000,-0.003815,-0.022268,0.015954,0.999618,-28.946178,419.672729,109.788818
7,0.070000,-0.003808,-0.022253,0.015944,0.999618,-28.948568,419.671600,109.789642
8,0.080000,-0.003792,-0.022331,0.016021,0.999615,-28.953115,419.668549,109.790863
9,0.090000,-0.003811,-0.022268,0.015951,0.999618,-28.954023,419.669281,109.794090
10,0.100000,-0.003792,-0.022347,0.016017,0.999615,-28.953367,419.669556,109.793793
11,0.110000,-0.003773,-0.022358,0.016027,0.999614,-28.947515,419.668213,109.793312
