Format Version,1.24,Take Name,Push_60_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 10.00.43.309 午前,Capture Start Frame,41589755,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.004220,0.001409,0.019669,0.999797,-3.339343,419.872955,131.637863
1,0.010000,-0.004230,0.001402,0.019700,0.999796,-3.343041,419.872101,131.633331
2,0.020000,-0.004238,0.001397,0.019749,0.999795,-3.351392,419.874847,131.635544
3,0.030000,-0.004225,0.001394,0.019722,0.999796,-3.352702,419.878448,131.641510
4,0.040000,-0.004202,0.001415,0.019729,0.999795,-3.352653,419.881653,131.649475
5,0.050000,-0.004176,0.001390,0.019764,0.999795,-3.343660,419.880829,131.656464
6,0.060000,-0.004140,0.001404,0.019739,0.999796,-3.318049,419.877350,131.669281
7,0.070000,-0.004109,0.001410,0.019655,0.999797,-3.279713,419.873138,131.680908
8,0.080000,-0.004090,0.001428,0.019649,0.999798,-3.231344,419.873535,131.689377
9,0.090000,-0.004956,0.001184,0.021133,0.999764,-3.095113,419.878204,131.766876
10,0.100000,-0.005036,0.000899,0.021904,0.999747,-2.985333,419.871948,131.784760
11,0.110000,-0.005028,0.000930,0.021779,0.999750,-2.887222,419.871368,131.792282
12,0.120000,-0.004047,0.001459,0.019530,0.999800,-2.786536,419.859772,131.739792
