Format Version,1.24,Take Name,Push_90_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 10.19.54.920 午前,Capture Start Frame,41704916,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.007056,0.002563,0.019605,0.999780,-16.370337,420.387878,129.999786
1,0.010000,-0.007060,0.002486,0.019541,0.999781,-16.358568,420.383118,130.002472
2,0.020000,-0.007058,0.002487,0.019499,0.999782,-16.350323,420.382080,130.000412
3,0.030000,-0.007086,0.002512,0.019460,0.999782,-16.338470,420.381714,129.997757
4,0.040000,-0.007115,0.002513,0.019414,0.999783,-16.329891,420.381592,129.990189
5,0.050000,-0.007135,0.002523,0.019362,0.999784,-16.317461,420.380402,129.985657
6,0.060000,-0.007121,0.002552,0.019271,0.999786,-16.304659,420.377106,129.987381
7,0.070000,-0.006117,0.003065,0.017126,0.999830,-16.330654,420.358734,129.925537
8,0.080000,-0.007040,0.002554,0.019231,0.999787,-16.276390,420.366882,130.000732
9,0.090000,-0.007042,0.002433,0.019729,0.999778,-16.256296,420.365692,130.010895
10,0.100000,-0.005993,0.002984,0.017517,0.999824,-16.290129,420.347809,129.953278
11,0.110000,-0.006911,0.002676,0.019555,0.999781,-16.234224,420.351959,130.032654
12,0.120000,-0.006856,0.002714,0.019517,0.999782,-16.230528,420.346313,130.037781
