Format Version,1.24,Take Name,Push_300_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 08.32.54.827 午後,Capture Start Frame,45382872,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.004668,-0.012341,0.017295,0.999763,-27.425766,419.645996,96.876999
1,0.010000,-0.004667,-0.012392,0.017305,0.999763,-27.414925,419.644012,96.880608
2,0.020000,,,,,,,
3,0.030000,-0.004687,-0.012336,0.017199,0.999765,-27.397669,419.646149,96.880638
4,0.040000,-0.004720,-0.012312,0.017195,0.999765,-27.394592,419.651642,96.875130
5,0.050000,-0.004744,-0.012331,0.017157,0.999766,-27.400845,419.655334,96.868149
6,0.060000,-0.004735,-0.012336,0.017189,0.999765,-27.407238,419.657074,96.863098
7,0.070000,-0.004976,-0.011896,0.016100,0.999787,-27.409868,419.660980,96.810402
8,0.080000,-0.004946,-0.011950,0.016274,0.999784,-27.424047,419.670441,96.814949
9,0.090000,-0.004913,-0.012049,0.016717,0.999776,-27.415417,419.672028,96.824013
10,0.100000,-0.004922,-0.012095,0.016810,0.999773,-27.405991,419.672546,96.829720
11,0.110000,-0.004923,-0.012062,0.016738,0.999775,-27.393236,419.671631,96.832474
12,0.120000,-0.004935,-0.012038,0.016756,0.999775,-27.367401,419.670135,96.832169
