Format Version,1.24,Take Name,Push_0_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 09.34.17.510 午前,Capture Start Frame,41431177,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003999,-0.000626,0.020089,0.999790,-2.684414,419.967285,106.798386
1,0.010000,-0.003979,-0.000617,0.020069,0.999790,-2.668558,419.963623,106.803673
2,0.020000,-0.004202,-0.000669,0.019973,0.999791,-2.642074,419.933685,106.795349
3,0.030000,-0.004007,-0.000656,0.019903,0.999794,-2.620323,419.945801,106.812721
4,0.040000,-0.003982,-0.000652,0.019842,0.999795,-2.597397,419.936005,106.813232
5,0.050000,-0.003991,-0.000675,0.019806,0.999796,-2.575519,419.931427,106.812996
6,0.060000,-0.003953,-0.000595,0.019988,0.999792,-2.533663,419.925201,106.815186
7,0.070000,-0.003950,-0.000520,0.019862,0.999795,-2.493876,419.927917,106.818176
8,0.080000,-0.003942,-0.000504,0.019843,0.999795,-2.449361,419.938538,106.825150
9,0.090000,-0.003921,-0.000418,0.019872,0.999795,-2.391916,419.951080,106.834435
10,0.100000,-0.003942,-0.000485,0.019881,0.999795,-2.324111,419.958893,106.844452
11,0.110000,,,,,,,
12,0.120000,-0.003945,-0.000625,0.019884,0.999794,-2.139174,419.976074,106.870071
