Format Version,1.24,Take Name,Push_150_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 02.38.24.491 午前,Capture Start Frame,5422031,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.002817,0.011239,-0.037242,0.999239,161.638855,423.370361,67.085548
1,0.010000,0.003054,0.010984,-0.036731,0.999260,161.646362,423.364471,67.132545
2,0.020000,0.003284,0.010970,-0.036687,0.999261,161.664185,423.361511,67.180214
3,0.030000,0.003492,0.011008,-0.036717,0.999259,161.677643,423.364227,67.221909
4,0.040000,0.003635,0.011021,-0.036804,0.999255,161.688797,423.365356,67.250595
5,0.050000,0.003688,0.011006,-0.036850,0.999253,161.693253,423.368958,67.264679
6,0.060000,0.003707,0.011221,-0.037037,0.999244,161.711349,423.373962,67.280724
7,0.070000,0.003732,0.011275,-0.037130,0.999240,161.713867,423.376587,67.288559
8,0.080000,0.003722,0.011355,-0.037194,0.999237,161.711899,423.378906,67.290619
9,0.090000,0.003721,0.011334,-0.037150,0.999238,161.706680,423.376221,67.288475
10,0.100000,0.003725,0.011584,-0.037359,0.999228,161.713623,423.370667,67.294289
11,0.110000,0.003746,0.011327,-0.037165,0.999238,161.685837,423.364471,67.292679
12,0.120000,0.003738,0.012001,-0.038395,0.999184,161.697006,423.367981,67.310112
13,0.130000,0.003798,0.011652,-0.038112,0.999198,161.657089,423.357941,67.308029
14,0.140000,0.003824,0.011572,-0.037900,0.999207,161.630341,423.351349,67.312622
15,0.150000,0.003886,0.011645,-0.037968,0.999204,161.618820,423.339325,67.316681
16,0.160000,0.003982,0.011824,-0.038281,0.999189,161.611267,423.331177,67.322716
