Format Version,1.24,Take Name,Push_90_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 02.21.55.853 午前,Capture Start Frame,5323168,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.000046,-0.004199,0.007081,0.999966,143.521179,420.341553,64.133904
1,0.010000,0.000163,-0.004225,0.007310,0.999964,143.462463,420.273590,64.165283
2,0.020000,0.000188,-0.004245,0.007397,0.999964,143.424545,420.223175,64.161972
3,0.030000,0.000176,-0.004226,0.007594,0.999962,143.377747,420.187561,64.161102
4,0.040000,0.000272,-0.004339,0.008013,0.999959,143.333740,420.159271,64.190140
5,0.050000,0.000322,-0.004275,0.007985,0.999959,143.332687,420.151886,64.209503
6,0.060000,0.000328,-0.004321,0.007990,0.999959,143.337891,420.154144,64.213036
7,0.070000,0.000262,-0.004199,0.007670,0.999962,143.364136,420.162018,64.202049
8,0.080000,0.000252,-0.004180,0.007616,0.999962,143.380630,420.161896,64.195488
9,0.090000,0.000252,-0.004159,0.007594,0.999963,143.394089,420.159943,64.189720
10,0.100000,0.000212,-0.003994,0.007391,0.999965,143.406631,420.165131,64.169754
11,0.110000,0.000143,-0.004261,0.007710,0.999961,143.381866,420.164490,64.143669
12,0.120000,0.000049,-0.003966,0.007557,0.999964,143.371780,420.162811,64.133804
13,0.130000,-0.000023,-0.004286,0.007975,0.999959,143.319153,420.155212,64.113213
14,0.140000,-0.000068,-0.004314,0.008086,0.999958,143.290146,420.150635,64.103310
15,0.150000,-0.000086,-0.004279,0.008089,0.999958,143.271912,420.147766,64.104683
16,0.160000,-0.000042,-0.004234,0.008044,0.999959,143.260956,420.143311,64.115753
