Format Version,1.24,Take Name,Push_330_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-03 04.26.36.406 午前,Capture Start Frame,6071218,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.011450,0.005678,-0.005649,0.999902,126.441063,420.235687,108.781754
1,0.010000,0.011431,0.005873,-0.005803,0.999901,126.453430,420.240417,108.776344
2,0.020000,0.011428,0.005744,-0.005704,0.999902,126.457512,420.249512,108.772171
3,0.030000,0.011432,0.005998,-0.006106,0.999898,126.489014,420.257141,108.773361
4,0.040000,0.011301,0.005560,-0.005370,0.999906,126.488136,420.275421,108.782753
5,0.050000,0.011432,0.005825,-0.005927,0.999900,126.503197,420.276337,108.790321
6,0.060000,0.011470,0.005692,-0.005882,0.999901,126.505898,420.273438,108.799423
7,0.070000,0.011634,0.005605,-0.005816,0.999900,126.504379,420.256042,108.806221
8,0.080000,0.011657,0.005673,-0.005892,0.999899,126.495377,420.256775,108.810898
9,0.090000,0.011521,0.005787,-0.006005,0.999899,126.490173,420.275391,108.808044
10,0.100000,0.011431,0.005820,-0.005998,0.999900,126.471176,420.279266,108.791512
11,0.110000,0.011478,0.005879,-0.006036,0.999899,126.454193,420.264343,108.771568
12,0.120000,0.011447,0.005851,-0.005949,0.999900,126.439316,420.260559,108.758591
13,0.130000,0.011286,0.005971,-0.006067,0.999900,126.437187,420.282440,108.753639
14,0.140000,0.011166,0.005725,-0.005558,0.999906,126.431808,420.292297,108.750702
15,0.150000,0.011155,0.005583,-0.005348,0.999908,126.422409,420.297882,108.752350
16,0.160000,0.011164,0.005616,-0.005419,0.999907,126.428558,420.303711,108.753113
