Format Version,1.24,Take Name,Push_240_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 03.26.23.360 午前,Capture Start Frame,39223780,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.000140,-0.004602,0.015940,0.999862,-21.345829,419.457611,96.372185
1,0.010000,-0.000131,-0.004564,0.015794,0.999865,-21.341082,419.450226,96.376579
2,0.020000,-0.000122,-0.004569,0.015841,0.999864,-21.336163,419.447815,96.380753
3,0.030000,-0.000093,-0.004555,0.015861,0.999864,-21.330492,419.445923,96.388321
4,0.040000,-0.000062,-0.004525,0.015843,0.999864,-21.321362,419.442017,96.396355
5,0.050000,-0.000052,-0.004561,0.015893,0.999863,-21.303759,419.435974,96.405258
6,0.060000,-0.000029,-0.004561,0.015859,0.999864,-21.288420,419.433533,96.412209
7,0.070000,-0.000027,-0.004556,0.015841,0.999864,-21.277906,419.435120,96.417679
8,0.080000,-0.000033,-0.004535,0.015818,0.999865,-21.264832,419.437103,96.416985
9,0.090000,-0.000047,-0.004523,0.015791,0.999865,-21.256525,419.438324,96.411781
10,0.100000,-0.000073,-0.004525,0.015766,0.999866,-21.249949,419.438995,96.404366
11,0.110000,-0.000086,-0.004559,0.015765,0.999865,-21.246868,419.440735,96.402580
