Format Version,1.24,Take Name,Push_240_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 03.30.58.639 午前,Capture Start Frame,39251308,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.001094,-0.000249,0.016926,0.999856,-21.124146,419.000275,96.274704
1,0.010000,-0.001238,-0.000355,0.017014,0.999854,-21.117517,418.990662,96.271828
2,0.020000,-0.001139,-0.000284,0.016937,0.999856,-21.113789,418.994446,96.277023
3,0.030000,-0.001142,-0.000227,0.016917,0.999856,-21.110397,418.994629,96.276161
4,0.040000,-0.001162,-0.000235,0.016951,0.999856,-21.105843,418.994812,96.274384
5,0.050000,-0.001170,-0.000243,0.016944,0.999856,-21.103592,418.994965,96.272629
6,0.060000,,,,,,,
7,0.070000,-0.001213,-0.000284,0.016910,0.999856,-21.087500,418.994049,96.263000
8,0.080000,-0.001236,-0.000330,0.016901,0.999856,-21.075329,418.992859,96.255112
9,0.090000,,,,,,,
10,0.100000,-0.001276,-0.000299,0.016875,0.999857,-21.060984,418.992188,96.252907
11,0.110000,-0.001304,-0.000286,0.016888,0.999857,-21.051807,418.993744,96.253296
12,0.120000,-0.001296,-0.000310,0.016924,0.999856,-21.050539,418.996063,96.253586
13,0.130000,-0.001300,-0.000298,0.016930,0.999856,-21.055065,419.000000,96.251579
