Format Version,1.24,Take Name,Push_30_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 02.28.22.749 午前,Capture Start Frame,38875723,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.002639,-0.002489,-0.000643,0.999993,-12.787133,418.835327,104.202072
1,0.010000,0.002644,-0.002476,-0.000637,0.999993,-12.780510,418.833099,104.203552
2,0.020000,0.002653,-0.002479,-0.000630,0.999993,-12.775060,418.830231,104.205391
3,0.030000,,,,,,,
4,0.040000,0.002656,-0.002474,-0.000650,0.999993,-12.767348,418.827240,104.211273
5,0.050000,0.002673,-0.002493,-0.000624,0.999993,-12.761215,418.824707,104.218178
6,0.060000,0.002683,-0.002480,-0.000637,0.999993,-12.756826,418.821228,104.226768
7,0.070000,0.002707,-0.002450,-0.000691,0.999993,-12.749968,418.817688,104.235771
8,0.080000,0.002727,-0.002488,-0.000617,0.999993,-12.744446,418.814148,104.243660
9,0.090000,0.002741,-0.002488,-0.000620,0.999993,-12.738045,418.812897,104.252274
10,0.100000,0.002745,-0.002488,-0.000606,0.999993,-12.736195,418.812531,104.256584
11,0.110000,0.002744,-0.002493,-0.000616,0.999993,-12.735671,418.812378,104.252769
12,0.120000,0.003616,-0.002633,-0.000057,0.999990,-12.721900,418.804626,104.180817
