Format Version,1.24,Take Name,Push_330_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 03.51.50.305 午前,Capture Start Frame,39376474,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003447,0.001005,0.019568,0.999802,0.885445,419.777161,85.874268
1,0.010000,-0.003462,0.001039,0.019543,0.999803,0.914776,419.770935,85.879875
2,0.020000,-0.003454,0.001102,0.019559,0.999802,0.936884,419.782135,85.887787
3,0.030000,-0.003436,0.001124,0.019680,0.999800,0.945445,419.801331,85.896118
4,0.040000,-0.003438,0.001135,0.019759,0.999798,0.949452,419.811859,85.901321
5,0.050000,-0.003475,0.001184,0.019733,0.999799,0.955479,419.820618,85.902390
6,0.060000,-0.003476,0.001169,0.019696,0.999799,0.967467,419.820465,85.899582
7,0.070000,-0.003452,0.001420,0.019391,0.999805,0.999390,419.806915,85.895584
8,0.080000,-0.003446,0.001440,0.019330,0.999806,1.032712,419.802063,85.898712
9,0.090000,-0.003434,0.001278,0.019470,0.999804,1.080156,419.805084,85.905777
10,0.100000,-0.003421,0.001277,0.019445,0.999804,1.156071,419.812134,85.912498
11,0.110000,-0.003471,0.001167,0.019627,0.999801,1.279214,419.792816,85.913376
12,0.120000,-0.003478,0.001237,0.019537,0.999802,1.384737,419.790436,85.916206
