Format Version,1.24,Take Name,Push_0_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 02.22.49.856 午前,Capture Start Frame,38842434,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.003830,-0.000681,-0.000119,0.999992,-15.487233,418.953857,103.864464
1,0.010000,0.003855,-0.000635,-0.000210,0.999992,-15.469012,418.955414,103.886871
2,0.020000,0.003900,-0.000705,-0.000175,0.999992,-15.445569,418.956909,103.915688
3,0.030000,0.003978,-0.000386,-0.000487,0.999992,-15.410723,418.958496,103.936432
4,0.040000,0.004017,-0.000409,-0.000433,0.999992,-15.385232,418.964661,103.953072
5,0.050000,0.004033,-0.000417,-0.000590,0.999992,-15.337335,418.971741,103.967888
6,0.060000,0.004071,-0.000421,-0.000588,0.999992,-15.296546,418.978943,103.976372
7,0.070000,,,,,,,
8,0.080000,0.004096,-0.000468,-0.000175,0.999992,-15.184019,419.005737,103.989708
9,0.090000,0.004102,-0.000504,-0.000101,0.999992,-15.129108,419.022369,103.998627
10,0.100000,0.004111,-0.000651,0.000089,0.999991,-15.042403,419.028625,104.009140
11,0.110000,0.004129,-0.000409,-0.000324,0.999991,-14.916540,419.000336,104.018387
12,0.120000,0.002916,-0.001073,0.002251,0.999993,-14.719441,418.991516,104.117523
