Format Version,1.24,Take Name,Push_330_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 02.25.56.204 午前,Capture Start Frame,56140909,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.009781,0.010714,0.014853,0.999784,-49.600449,423.341736,177.811325
1,0.010000,-0.009781,0.010631,0.014832,0.999786,-49.593159,423.339111,177.815536
2,0.020000,-0.009780,0.010601,0.014853,0.999786,-49.587296,423.335876,177.819809
3,0.030000,,,,,,,
4,0.040000,-0.009753,0.010548,0.015064,0.999783,-49.574013,423.329102,177.825317
5,0.050000,-0.009760,0.010525,0.015051,0.999784,-49.570904,423.334717,177.823669
6,0.060000,,,,,,,
7,0.070000,-0.009735,0.010825,0.014742,0.999785,-49.522949,423.335052,177.820801
8,0.080000,,,,,,,
9,0.090000,-0.009788,0.010863,0.014689,0.999785,-49.504078,423.343048,177.809265
10,0.100000,-0.009837,0.010860,0.014704,0.999785,-49.493687,423.352203,177.796799
11,0.110000,-0.009878,0.010851,0.014722,0.999784,-49.483578,423.361755,177.782883
12,0.120000,-0.009923,0.010875,0.014667,0.999784,-49.465115,423.373108,177.768707
13,0.130000,-0.009954,0.010894,0.014635,0.999784,-49.444469,423.382416,177.753067
14,0.140000,-0.010636,0.010552,0.016332,0.999754,-49.430904,423.464691,177.757660
