Format Version,1.24,Take Name,Push_210_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.50.00.449 午前,Capture Start Frame,55925335,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.009799,0.000098,0.020072,0.999751,-48.956318,422.863983,240.176254
1,0.010000,-0.009856,0.000075,0.020181,0.999748,-48.946274,422.872681,240.176208
2,0.020000,-0.009886,0.000659,0.019018,0.999770,-48.841003,422.885742,240.181274
3,0.030000,,,,,,,
4,0.040000,-0.009556,0.000926,0.018205,0.999788,-48.774311,422.830719,240.195389
5,0.050000,,,,,,,
6,0.060000,-0.009553,0.000850,0.018642,0.999780,-48.735622,422.860901,240.194794
7,0.070000,,,,,,,
8,0.080000,-0.009452,0.001044,0.018222,0.999789,-48.687874,422.844604,240.232147
9,0.090000,-0.009578,0.000946,0.018652,0.999780,-48.673645,422.887970,240.227081
10,0.100000,-0.010882,0.000467,0.020409,0.999732,-48.684208,423.041962,240.290054
11,0.110000,-0.010886,0.000429,0.020476,0.999731,-48.676884,423.048523,240.292526
12,0.120000,-0.010904,0.000415,0.020499,0.999730,-48.667366,423.049438,240.291824
13,0.130000,-0.010897,-0.000157,0.021540,0.999709,-48.736671,423.035675,240.290802
14,0.140000,-0.010899,-0.000170,0.021519,0.999709,-48.724361,423.035919,240.289932
