Format Version,1.24,Take Name,Push_90_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.13.59.724 午前,Capture Start Frame,55709265,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.009277,0.010727,0.017132,0.999753,-36.323460,422.962646,214.367798
1,0.010000,-0.009284,0.010758,0.017094,0.999753,-36.311234,422.962372,214.366943
2,0.020000,-0.009295,0.010754,0.017103,0.999753,-36.312057,422.962830,214.366089
3,0.030000,-0.009312,0.010748,0.017154,0.999752,-36.327442,422.968506,214.364075
4,0.040000,,,,,,,
5,0.050000,-0.009305,0.010844,0.017293,0.999748,-36.377132,422.983459,214.361237
6,0.060000,-0.009316,0.010815,0.017391,0.999747,-36.414562,422.992279,214.356903
7,0.070000,-0.009277,0.010765,0.017371,0.999748,-36.446125,422.987976,214.356812
8,0.080000,-0.009281,0.010765,0.017360,0.999748,-36.453285,422.988434,214.355850
9,0.090000,-0.009276,0.010757,0.017354,0.999749,-36.448807,422.986908,214.357391
10,0.100000,-0.009260,0.010853,0.017183,0.999751,-36.424713,422.984222,214.361404
11,0.110000,-0.009253,0.010865,0.017149,0.999751,-36.402065,422.982361,214.365723
12,0.120000,-0.009266,0.010874,0.017245,0.999749,-36.382305,422.982300,214.369125
