Format Version,1.24,Take Name,Push_180_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.33.35.197 午前,Capture Start Frame,55826811,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.009165,0.001203,0.016900,0.999815,-50.277588,423.082001,240.326187
1,0.010000,-0.009056,0.001385,0.016400,0.999824,-50.261772,423.072327,240.323837
2,0.020000,-0.009057,0.001270,0.016513,0.999822,-50.273262,423.066467,240.325150
3,0.030000,-0.009777,0.000117,0.020301,0.999746,-50.376122,423.131470,240.346146
4,0.040000,-0.009825,0.000757,0.018970,0.999772,-50.299606,423.152863,240.355133
5,0.050000,-0.009835,-0.000092,0.020405,0.999743,-50.415642,423.139404,240.357971
6,0.060000,-0.009869,0.000082,0.020315,0.999745,-50.402599,423.148315,240.370377
7,0.070000,-0.009856,0.000099,0.020304,0.999745,-50.400562,423.149536,240.372330
8,0.080000,,,,,,,
9,0.090000,-0.009801,0.000720,0.019077,0.999770,-50.308098,423.152161,240.361038
10,0.100000,,,,,,,
11,0.110000,-0.009800,0.000180,0.020080,0.999750,-50.377201,423.141235,240.355423
12,0.120000,-0.009805,0.000786,0.018974,0.999772,-50.293854,423.154785,240.355759
13,0.130000,-0.009804,0.000160,0.020239,0.999747,-50.384594,423.141327,240.356445
14,0.140000,,,,,,,
