Format Version,1.24,Take Name,Push_150_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.26.14.275 午前,Capture Start Frame,55782719,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.009762,-0.000624,0.019394,0.999764,-36.140774,422.855743,241.070770
1,0.010000,-0.009779,-0.000564,0.019269,0.999766,-36.130497,422.866272,241.057892
2,0.020000,-0.009785,-0.000656,0.019455,0.999763,-36.140568,422.871674,241.045364
3,0.030000,-0.009776,-0.000582,0.019299,0.999766,-36.119804,422.877838,241.038177
4,0.040000,-0.009730,-0.000571,0.019248,0.999767,-36.104523,422.880768,241.037964
5,0.050000,-0.009607,-0.000214,0.018866,0.999776,-36.036358,422.879272,241.042389
6,0.060000,-0.009866,-0.000233,0.019044,0.999770,-36.011139,422.923401,241.052078
7,0.070000,-0.009777,-0.000421,0.019314,0.999766,-36.007954,422.911041,241.054504
8,0.080000,-0.009697,-0.000374,0.019235,0.999768,-35.969452,422.909424,241.059021
9,0.090000,-0.009635,-0.000420,0.019132,0.999770,-35.938496,422.904999,241.064026
10,0.100000,-0.009569,-0.000199,0.018837,0.999777,-35.881489,422.901794,241.068390
11,0.110000,,,,,,,
12,0.120000,-0.009823,-0.000543,0.019504,0.999761,-35.819210,422.901520,241.088760
