Format Version,1.24,Take Name,Push_120_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.18.14.740 午前,Capture Start Frame,55734766,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.007378,0.011599,0.013706,0.999812,-39.367119,422.408447,214.369843
1,0.010000,-0.007388,0.011607,0.013685,0.999812,-39.367325,422.410278,214.370499
2,0.020000,-0.007384,0.011609,0.013696,0.999812,-39.367756,422.409851,214.369400
3,0.030000,-0.007386,0.011604,0.013688,0.999812,-39.369034,422.410034,214.370071
4,0.040000,-0.007393,0.011638,0.013670,0.999812,-39.366905,422.415527,214.367340
5,0.050000,-0.007353,0.011718,0.013761,0.999810,-39.376888,422.428650,214.370834
6,0.060000,,,,,,,
7,0.070000,-0.007174,0.011740,0.013860,0.999809,-39.397491,422.426208,214.433365
8,0.080000,-0.007183,0.011727,0.013883,0.999809,-39.401157,422.413391,214.444397
9,0.090000,-0.007828,0.011310,0.015775,0.999781,-39.415672,422.480194,214.455872
10,0.100000,-0.007215,0.011685,0.013883,0.999809,-39.411404,422.415344,214.434082
11,0.110000,-0.007200,0.011654,0.013867,0.999810,-39.416393,422.416718,214.423019
12,0.120000,-0.007249,0.011641,0.013874,0.999810,-39.411930,422.420288,214.406738
