Format Version,1.24,Take Name,Push_180_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 09.34.48.125 午後,Capture Start Frame,45754198,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.002261,-0.004173,0.016688,0.999850,-34.733166,419.194519,150.335724
1,0.010000,-0.002150,-0.004031,0.016549,0.999853,-34.731052,419.192017,150.327774
2,0.020000,-0.002188,-0.004193,0.016696,0.999849,-34.739445,419.193909,150.324356
3,0.030000,-0.003097,-0.004152,0.016448,0.999851,-34.750065,419.211273,150.383057
4,0.040000,-0.003313,-0.004890,0.017696,0.999826,-34.791809,419.224335,150.354568
5,0.050000,-0.003523,-0.004798,0.017772,0.999824,-34.813202,419.256958,150.410660
6,0.060000,,,,,,,
7,0.070000,-0.003424,-0.004346,0.016928,0.999841,-34.813290,419.256134,150.472900
8,0.080000,-0.003535,-0.004358,0.016877,0.999842,-34.808311,419.249390,150.453735
9,0.090000,-0.003733,-0.004785,0.017715,0.999825,-34.824123,419.256165,150.407410
10,0.100000,-0.003746,-0.004851,0.017750,0.999824,-34.818344,419.268555,150.400070
11,0.110000,-0.003810,-0.004883,0.017754,0.999823,-34.801689,419.264496,150.384323
12,0.120000,-0.003858,-0.004226,0.016883,0.999841,-34.753414,419.246185,150.369232
13,0.130000,,,,,,,
