Format Version,1.24,Take Name,Push_210_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 09.57.10.810 午後,Capture Start Frame,45888465,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.005014,0.005977,0.019445,0.999780,-23.826086,419.807251,128.765594
1,0.010000,-0.005009,0.006025,0.019503,0.999779,-23.850540,419.815796,128.754272
2,0.020000,,,,,,,
3,0.030000,-0.005001,0.006079,0.019571,0.999777,-23.864452,419.830139,128.737488
4,0.040000,-0.004988,0.006111,0.019482,0.999779,-23.853117,419.834778,128.724152
5,0.050000,-0.005007,0.006054,0.019639,0.999776,-23.836599,419.825287,128.735687
6,0.060000,,,,,,,
7,0.070000,-0.004978,0.006096,0.019500,0.999779,-23.824738,419.832672,128.740692
8,0.080000,-0.004933,0.006135,0.019471,0.999779,-23.834513,419.841949,128.739609
9,0.090000,-0.004892,0.006129,0.019511,0.999779,-23.854975,419.850525,128.737717
10,0.100000,-0.004885,0.006162,0.019536,0.999778,-23.875809,419.858429,128.730850
11,0.110000,-0.004891,0.006161,0.019559,0.999778,-23.897591,419.868988,128.718857
12,0.120000,-0.004865,0.006139,0.019640,0.999776,-23.916668,419.873596,128.716461
13,0.130000,-0.004797,0.006420,0.019433,0.999779,-23.932386,419.877533,128.715179
