Format Version,1.24,Take Name,Push_30_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 08.59.42.167 午後,Capture Start Frame,45543604,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003963,-0.019938,0.018239,0.999627,-31.084402,419.780609,98.639664
1,0.010000,-0.003876,-0.019630,0.017621,0.999645,-31.061768,419.797058,98.660225
2,0.020000,-0.003913,-0.019633,0.017714,0.999643,-31.063002,419.811432,98.650864
3,0.030000,-0.003964,-0.019573,0.017710,0.999644,-31.064335,419.829681,98.639931
4,0.040000,-0.003994,-0.019567,0.017709,0.999644,-31.065849,419.838257,98.628403
5,0.050000,-0.004020,-0.019567,0.017735,0.999643,-31.068098,419.844238,98.618767
6,0.060000,-0.004053,-0.019576,0.017766,0.999642,-31.068983,419.848328,98.607025
7,0.070000,-0.004087,-0.019706,0.017876,0.999638,-31.067558,419.853851,98.597282
8,0.080000,-0.004077,-0.019719,0.017882,0.999637,-31.057169,419.851410,98.593544
9,0.090000,-0.004123,-0.019808,0.018233,0.999629,-31.031717,419.847839,98.587936
10,0.100000,-0.004149,-0.019770,0.018193,0.999630,-31.018204,419.848633,98.586487
11,0.110000,-0.004167,-0.019777,0.018242,0.999629,-31.004950,419.862061,98.582710
