Format Version,1.24,Take Name,Push_30_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 08.59.00.694 午後,Capture Start Frame,45539457,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003395,-0.019533,0.018583,0.999631,-21.172770,420.004639,99.583504
1,0.010000,-0.003431,-0.019642,0.018521,0.999630,-20.979053,419.979218,99.582184
2,0.020000,-0.003506,-0.019797,0.018555,0.999626,-20.815899,419.971832,99.581863
3,0.030000,-0.003526,-0.019748,0.018553,0.999627,-20.590631,419.968536,99.574478
4,0.040000,-0.003617,-0.019843,0.018675,0.999622,-20.389465,419.964691,99.571030
5,0.050000,-0.003682,-0.019659,0.018090,0.999636,-20.188030,419.950623,99.575272
6,0.060000,-0.002532,-0.021520,0.019997,0.999565,-19.862284,419.904724,99.554878
7,0.070000,-0.002732,-0.019467,0.018017,0.999644,-19.681246,419.873260,99.517944
8,0.080000,-0.003616,-0.019693,0.017813,0.999641,-19.445269,419.852051,99.632759
9,0.090000,-0.003639,-0.019441,0.017172,0.999657,-19.223217,419.829712,99.664612
10,0.100000,-0.003586,-0.019669,0.017719,0.999643,-19.028156,419.806366,99.691315
11,0.110000,-0.003558,-0.019450,0.017251,0.999656,-18.814205,419.784821,99.719780
