Format Version,1.24,Take Name,Push_270_deg_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-21 10.10.56.597 午後,Capture Start Frame,45971043,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.001191,0.009926,0.018427,0.999780,-26.493528,419.167175,112.698257
1,0.010000,-0.001178,0.010050,0.018156,0.999784,-26.471035,419.171051,112.697472
2,0.020000,-0.001142,0.010103,0.018061,0.999785,-26.449390,419.166687,112.705322
3,0.030000,-0.001109,0.010162,0.018050,0.999785,-26.424770,419.153351,112.719116
4,0.040000,-0.001081,0.010192,0.017966,0.999786,-26.407888,419.148804,112.734428
5,0.050000,-0.001034,0.010215,0.017974,0.999786,-26.405251,419.152313,112.752441
6,0.060000,-0.001018,0.010220,0.018068,0.999784,-26.414846,419.160126,112.757034
7,0.070000,-0.001042,0.010161,0.018170,0.999783,-26.432718,419.167511,112.753967
8,0.080000,-0.001079,0.010152,0.018225,0.999782,-26.452379,419.167999,112.742798
9,0.090000,-0.001178,0.010014,0.018448,0.999779,-26.489777,419.176636,112.721893
10,0.100000,-0.001218,0.010001,0.018550,0.999777,-26.512056,419.189575,112.708794
11,0.110000,-0.001239,0.009988,0.018627,0.999776,-26.523726,419.202759,112.701752
12,0.120000,-0.001313,0.010029,0.018654,0.999775,-26.528738,419.210297,112.692307
