Format Version,1.24,Take Name,Push_270_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 10.13.06.960 午後,Capture Start Frame,3830278,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.010938,-0.001765,-0.012557,0.999860,155.202103,420.635315,101.399765
1,0.010000,0.010941,-0.001751,-0.012648,0.999859,155.195633,420.644562,101.394905
2,0.020000,0.010942,-0.001801,-0.012665,0.999858,155.197983,420.656708,101.385864
3,0.030000,0.010943,-0.001815,-0.012711,0.999858,155.208618,420.667511,101.380630
4,0.040000,0.010955,-0.001730,-0.012477,0.999861,155.244781,420.664734,101.381813
5,0.050000,,,,,,,
6,0.060000,0.010915,-0.001927,-0.012588,0.999859,155.228607,420.673218,101.361771
7,0.070000,0.010889,-0.001876,-0.012637,0.999859,155.222061,420.673706,101.359543
8,0.080000,0.010926,-0.001660,-0.012442,0.999862,155.238403,420.666534,101.371162
9,0.090000,0.010909,-0.001516,-0.012541,0.999861,155.232056,420.667877,101.375908
10,0.100000,0.010914,-0.001427,-0.012570,0.999861,155.217117,420.663818,101.385406
11,0.110000,0.010915,-0.001408,-0.012584,0.999860,155.201752,420.659790,101.391953
12,0.120000,0.010916,-0.001432,-0.012593,0.999860,155.187073,420.661377,101.395767
13,0.130000,0.010928,-0.001453,-0.012627,0.999860,155.175446,420.663452,101.390549
14,0.140000,0.010934,-0.001490,-0.012608,0.999860,155.166763,420.667328,101.384094
15,0.150000,0.010928,-0.001485,-0.012632,0.999859,155.160110,420.672668,101.376297
16,0.160000,0.010930,-0.001446,-0.012699,0.999859,155.152313,420.679321,101.368652
17,0.170000,0.010951,-0.001425,-0.012781,0.999857,155.143158,420.687195,101.369034
