Format Version,1.24,Take Name,Push_30_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 03.25.23.067 午後,Capture Start Frame,1383870,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.009950,-0.020834,-0.010962,0.999673,137.788208,415.248749,67.461525
1,0.010000,0.009841,-0.020624,-0.011073,0.999678,137.764603,415.245209,67.440880
2,0.020000,0.009807,-0.020506,-0.010926,0.999682,137.722992,415.218079,67.435417
3,0.030000,0.009807,-0.020523,-0.010841,0.999683,137.679367,415.190735,67.439400
4,0.040000,0.010301,-0.020376,-0.013468,0.999649,137.489944,415.161072,67.387726
5,0.050000,0.009809,-0.020309,-0.011106,0.999684,137.565475,415.192505,67.427010
6,0.060000,0.010087,-0.020252,-0.012888,0.999661,137.415848,415.193298,67.389366
7,0.070000,0.010363,-0.020606,-0.013320,0.999645,137.286636,415.170593,67.351227
8,0.080000,0.010620,-0.022789,-0.011327,0.999620,137.119370,415.126495,67.348473
9,0.090000,0.010060,-0.022675,-0.009324,0.999649,137.123505,415.138336,67.392426
10,0.100000,0.009981,-0.022545,-0.009325,0.999653,137.007111,415.124115,67.396935
11,0.110000,0.010453,-0.022992,-0.010712,0.999624,136.752579,415.107727,67.361557
12,0.120000,0.010675,-0.023005,-0.010969,0.999618,136.587723,415.100311,67.368874
13,0.130000,0.010243,-0.022893,-0.008810,0.999647,136.569382,415.109741,67.429123
14,0.140000,0.010800,-0.023255,-0.010150,0.999620,136.321747,415.063263,67.402794
15,0.150000,0.010817,-0.023131,-0.010607,0.999618,136.072067,415.047028,67.379219
16,0.160000,0.010352,-0.022763,-0.008657,0.999650,135.996353,415.053650,67.403671
17,0.170000,,,,,,,
