Format Version,1.24,Take Name,Push_180_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-22 08.38.21.061 午前,Capture Start Frame,49735455,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.004036,-0.001533,0.021179,0.999766,-24.450512,419.492126,133.022110
1,0.010000,-0.004078,-0.001680,0.021300,0.999763,-24.451321,419.495087,133.018509
2,0.020000,-0.004081,-0.001671,0.021322,0.999763,-24.444393,419.497589,133.018127
3,0.030000,-0.004085,-0.001644,0.021320,0.999763,-24.438185,419.500366,133.016541
4,0.040000,-0.004088,-0.001667,0.021363,0.999762,-24.433369,419.502777,133.016144
5,0.050000,-0.004109,-0.001700,0.021374,0.999762,-24.430220,419.503876,133.016891
6,0.060000,-0.004111,-0.001706,0.021385,0.999761,-24.420496,419.503662,133.016434
7,0.070000,-0.004100,-0.001690,0.021358,0.999762,-24.418724,419.502899,133.019577
8,0.080000,-0.004080,-0.001735,0.021412,0.999761,-24.405443,419.506256,133.025879
9,0.090000,-0.004089,-0.001715,0.021416,0.999761,-24.393209,419.509003,133.029190
10,0.100000,-0.004060,-0.001774,0.021655,0.999756,-24.368780,419.512390,133.035034
11,0.110000,-0.005082,-0.002358,0.024172,0.999692,-24.303808,419.541992,133.100266
