Format Version,1.24,Take Name,Push_210_deg_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-22 08.45.33.605 午前,Capture Start Frame,49778709,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.003752,-0.005140,0.021162,0.999756,-28.767771,419.387360,119.775726
1,0.010000,-0.003764,-0.005183,0.021167,0.999755,-28.757647,419.383423,119.777153
2,0.020000,-0.003763,-0.005201,0.021182,0.999755,-28.753138,419.384613,119.779709
3,0.030000,-0.003788,-0.005217,0.021202,0.999754,-28.756903,419.391205,119.777855
4,0.040000,-0.003782,-0.005207,0.021280,0.999753,-28.764853,419.396454,119.776535
5,0.050000,-0.003813,-0.005210,0.021304,0.999752,-28.771906,419.400513,119.773109
6,0.060000,-0.003810,-0.005167,0.021235,0.999754,-28.775921,419.401398,119.769035
7,0.070000,-0.003846,-0.005185,0.021282,0.999753,-28.775068,419.405579,119.766571
8,0.080000,-0.003853,-0.005204,0.021328,0.999752,-28.771532,419.406433,119.761597
9,0.090000,-0.003878,-0.005213,0.021309,0.999752,-28.762869,419.407227,119.756142
10,0.100000,-0.003916,-0.005286,0.021387,0.999750,-28.754004,419.409424,119.747665
11,0.110000,-0.003933,-0.005229,0.021168,0.999755,-28.738932,419.410217,119.740623
