Format Version,1.24,Take Name,Push_0_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-22 07.45.51.572 午前,Capture Start Frame,49420509,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.001980,-0.002145,0.019569,0.999804,-26.101528,419.953125,85.830818
1,0.010000,-0.001953,-0.002210,0.019594,0.999804,-26.092844,419.940308,85.841934
2,0.020000,-0.001918,-0.002316,0.019969,0.999796,-26.073940,419.928497,85.852020
3,0.030000,-0.001913,-0.002283,0.019919,0.999797,-26.063084,419.925354,85.859650
4,0.040000,,,,,,,
5,0.050000,-0.001919,-0.002300,0.019937,0.999797,-26.046413,419.932404,85.852013
6,0.060000,,,,,,,
7,0.070000,,,,,,,
8,0.080000,-0.001984,-0.002197,0.019983,0.999796,-26.050661,419.959412,85.818047
9,0.090000,-0.002003,-0.002274,0.020133,0.999793,-26.070440,419.973511,85.811836
10,0.100000,-0.001996,-0.002303,0.020248,0.999790,-26.092972,419.982666,85.818428
11,0.110000,-0.002029,-0.002152,0.019769,0.999800,-26.127277,419.993408,85.828011
12,0.120000,-0.002032,-0.002166,0.019840,0.999799,-26.144585,419.998749,85.835968
13,0.130000,,,,,,,
14,0.140000,-0.001994,-0.002135,0.019787,0.999800,-26.154224,419.996674,85.843262
