Format Version,1.24,Take Name,Push_180_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-22 08.40.53.049 午前,Capture Start Frame,49750654,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.004231,-0.001853,0.020178,0.999786,-30.652090,419.279388,132.696823
1,0.010000,-0.004234,-0.001843,0.020144,0.999786,-30.652405,419.285217,132.696716
2,0.020000,-0.004219,-0.001846,0.020142,0.999787,-30.649948,419.287659,132.700714
3,0.030000,-0.004174,-0.001886,0.020360,0.999782,-30.641323,419.285553,132.706650
4,0.040000,-0.004178,-0.001829,0.020158,0.999786,-30.644827,419.287140,132.710785
5,0.050000,-0.004103,-0.001676,0.020160,0.999787,-30.637859,419.279541,132.719543
6,0.060000,-0.004046,-0.001598,0.020146,0.999788,-30.642368,419.276703,132.733398
7,0.070000,-0.003996,-0.001560,0.020123,0.999788,-30.642523,419.273926,132.747070
8,0.080000,-0.003966,-0.001569,0.020153,0.999788,-30.640329,419.272156,132.756073
9,0.090000,-0.003949,-0.001555,0.020114,0.999789,-30.631868,419.267700,132.763794
10,0.100000,-0.003944,-0.001613,0.020141,0.999788,-30.618347,419.264862,132.765198
11,0.110000,-0.003955,-0.001606,0.020105,0.999789,-30.603354,419.263519,132.763535
