Format Version,1.24,Take Name,Push_270_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-22 09.09.36.997 午前,Capture Start Frame,49923047,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.006208,-0.000062,0.016978,0.999837,-22.489920,420.196503,75.330421
1,0.010000,-0.006227,-0.000123,0.017025,0.999836,-22.485464,420.193665,75.340752
2,0.020000,-0.006238,-0.000101,0.016954,0.999837,-22.477589,420.188751,75.347107
3,0.030000,-0.006248,-0.000139,0.016953,0.999837,-22.468552,420.187775,75.346466
4,0.040000,-0.006249,-0.000131,0.016922,0.999837,-22.457973,420.186737,75.338295
5,0.050000,,,,,,,
6,0.060000,-0.006231,-0.000109,0.016947,0.999837,-22.421001,420.176544,75.315933
7,0.070000,-0.005917,-0.001769,0.017863,0.999821,-22.336916,420.178406,75.344528
8,0.080000,-0.006049,-0.001610,0.017709,0.999824,-22.327257,420.161041,75.344627
9,0.090000,-0.006051,-0.001590,0.017662,0.999824,-22.317402,420.157562,75.353035
10,0.100000,-0.005855,-0.002039,0.018268,0.999814,-22.292999,420.168335,75.374199
11,0.110000,-0.006032,-0.001591,0.017672,0.999824,-22.312948,420.159546,75.386505
12,0.120000,-0.006027,-0.001584,0.017697,0.999824,-22.314589,420.162964,75.395546
