Format Version,1.24,Take Name,Push_30_deg_008,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-22 07.56.18.621 午前,Capture Start Frame,49483213,Total Frames in Take,1001,Total Exported Frames,1001,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.001883,-0.001659,0.017008,0.999852,-15.224720,419.191071,94.325966
1,0.010000,-0.001988,-0.001676,0.017089,0.999851,-15.210144,419.213501,94.290588
2,0.020000,-0.002123,-0.001516,0.016889,0.999854,-15.198189,419.228271,94.250603
3,0.030000,-0.002150,-0.001737,0.017321,0.999846,-15.221124,419.278778,94.236977
4,0.040000,-0.002155,-0.001696,0.017411,0.999845,-15.239097,419.302765,94.240898
5,0.050000,-0.002181,-0.001779,0.017604,0.999841,-15.270030,419.323364,94.252327
6,0.060000,-0.002161,-0.001752,0.017676,0.999840,-15.299654,419.329865,94.261711
7,0.070000,-0.002156,-0.001713,0.017794,0.999838,-15.336872,419.337341,94.266357
8,0.080000,-0.002138,-0.001705,0.017846,0.999837,-15.368201,419.344666,94.263184
9,0.090000,-0.002140,-0.001536,0.017730,0.999839,-15.390629,419.351593,94.257515
10,0.100000,-0.002147,-0.001531,0.017749,0.999839,-15.400564,419.359619,94.248589
11,0.110000,-0.002190,-0.001655,0.017840,0.999837,-15.390925,419.364807,94.238495
12,0.120000,,,,,,,
