Format Version,1.24,Take Name,Push_0_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.51.03.819 午前,Capture Start Frame,59531640,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.012171,-0.007582,0.023098,0.999630,-61.608784,423.273376,164.256104
1,0.010000,-0.012171,-0.007562,0.023109,0.999630,-61.606670,423.278534,164.258102
2,0.020000,-0.012173,-0.007539,0.023094,0.999631,-61.598763,423.282440,164.262329
3,0.030000,-0.012173,-0.007547,0.023120,0.999630,-61.591049,423.284912,164.262329
4,0.040000,-0.012181,-0.007544,0.023128,0.999630,-61.581421,423.292450,164.261215
5,0.050000,-0.012194,-0.007545,0.023139,0.999629,-61.573990,423.302338,164.254959
6,0.060000,-0.012197,-0.007538,0.023167,0.999629,-61.565926,423.310638,164.249008
7,0.070000,-0.012204,-0.007566,0.023217,0.999627,-61.558147,423.319977,164.240936
8,0.080000,-0.012258,-0.007517,0.023196,0.999628,-61.545662,423.335693,164.234726
9,0.090000,-0.012260,-0.007541,0.023267,0.999626,-61.538391,423.341675,164.232986
10,0.100000,-0.012215,-0.007209,0.022922,0.999637,-61.486710,423.346313,164.234009
11,0.110000,-0.012231,-0.007213,0.022958,0.999636,-61.473392,423.354706,164.232574
