Format Version,1.24,Take Name,Push_120_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 12.22.51.140 午後,Capture Start Frame,59722370,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013783,0.008747,0.026238,0.999522,-41.999771,423.604889,238.506165
1,0.010000,-0.013808,0.008783,0.026243,0.999522,-41.993076,423.609558,238.502502
2,0.020000,-0.013861,0.008701,0.026308,0.999520,-42.000767,423.622314,238.489365
3,0.030000,-0.013850,0.008783,0.026227,0.999521,-41.988895,423.620361,238.493469
4,0.040000,-0.013842,0.008798,0.026190,0.999522,-41.985744,423.619843,238.491760
5,0.050000,-0.013836,0.008756,0.026230,0.999522,-41.988068,423.620636,238.489639
6,0.060000,-0.013936,0.008620,0.026357,0.999518,-42.001961,423.638855,238.481842
7,0.070000,-0.013955,0.008647,0.026312,0.999519,-41.995659,423.641479,238.475296
8,0.080000,-0.013960,0.008642,0.026311,0.999519,-41.988911,423.642059,238.471603
9,0.090000,-0.013887,0.008872,0.025516,0.999539,-41.963924,423.614807,238.495773
10,0.100000,-0.013957,0.008765,0.025538,0.999538,-41.968910,423.625702,238.487564
11,0.110000,-0.014004,0.008802,0.025487,0.999538,-41.957417,423.633911,238.479767
12,0.120000,-0.014036,0.008788,0.025567,0.999536,-41.953491,423.641907,238.475128
