Format Version,1.24,Take Name,Push_210_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.10.31.081 午後,Capture Start Frame,60008362,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.012347,0.012061,0.024577,0.999549,-57.479290,423.216858,223.251694
1,0.010000,-0.012362,0.012051,0.024573,0.999549,-57.480991,423.222992,223.244354
2,0.020000,-0.012384,0.012078,0.024504,0.999550,-57.481705,423.228394,223.237137
3,0.030000,-0.012401,0.012397,0.023826,0.999562,-57.431171,423.237152,223.232040
4,0.040000,-0.012379,0.012063,0.024435,0.999552,-57.474464,423.226471,223.233536
5,0.050000,-0.012386,0.012000,0.024553,0.999550,-57.476448,423.224915,223.234528
6,0.060000,-0.012406,0.012334,0.023873,0.999562,-57.419041,423.233398,223.235153
7,0.070000,-0.012390,0.012387,0.023793,0.999563,-57.404533,423.230988,223.236832
8,0.080000,-0.012417,0.011968,0.024980,0.999539,-57.433411,423.221619,223.239655
9,0.090000,-0.012421,0.011975,0.025006,0.999538,-57.421089,423.221130,223.239059
10,0.100000,-0.012434,0.011971,0.025042,0.999537,-57.410194,423.221649,223.233887
11,0.110000,-0.012435,0.012319,0.024693,0.999542,-57.362137,423.224304,223.227264
12,0.120000,-0.012448,0.012334,0.024653,0.999542,-57.360489,423.227173,223.218872
