Format Version,1.24,Take Name,Push_30_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.57.34.847 午前,Capture Start Frame,59570742,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013158,-0.005947,0.022346,0.999646,-57.368507,422.931580,181.111252
1,0.010000,-0.013185,-0.005929,0.022338,0.999646,-57.343960,422.932312,181.104370
2,0.020000,-0.013223,-0.005947,0.022322,0.999646,-57.328342,422.935181,181.100632
3,0.030000,-0.013256,-0.005848,0.022050,0.999652,-57.295330,422.938690,181.095261
4,0.040000,,,,,,,
5,0.050000,-0.013257,-0.005958,0.022087,0.999650,-57.278557,422.932159,181.088531
6,0.060000,-0.013239,-0.005953,0.022074,0.999651,-57.270493,422.927612,181.092743
7,0.070000,,,,,,,
8,0.080000,-0.013214,-0.005887,0.022087,0.999651,-57.273796,422.928986,181.108429
9,0.090000,,,,,,,
10,0.100000,-0.013224,-0.005824,0.022096,0.999651,-57.289986,422.942169,181.121353
11,0.110000,-0.013229,-0.005835,0.022129,0.999651,-57.296383,422.944824,181.116119
12,0.120000,-0.013265,-0.005969,0.022355,0.999644,-57.317669,422.950531,181.100616
13,0.130000,-0.013297,-0.006029,0.022393,0.999643,-57.322552,422.956390,181.086182
