Format Version,1.24,Take Name,Push_270_deg_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.19.42.839 午後,Capture Start Frame,60063537,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013235,0.014675,0.021006,0.999584,-53.177536,423.292328,213.283569
1,0.010000,-0.013197,0.014691,0.020910,0.999586,-53.159950,423.282166,213.281860
2,0.020000,-0.013156,0.014644,0.020967,0.999586,-53.150043,423.269226,213.286362
3,0.030000,-0.013087,0.014616,0.020978,0.999587,-53.138008,423.249939,213.304520
4,0.040000,-0.012954,0.014830,0.020778,0.999590,-53.103718,423.227814,213.337067
5,0.050000,-0.012891,0.014791,0.020856,0.999590,-53.102051,423.217224,213.362793
6,0.060000,,,,,,,
7,0.070000,-0.012833,0.014944,0.020791,0.999590,-53.075588,423.207703,213.411560
8,0.080000,-0.012785,0.014938,0.020826,0.999590,-53.070709,423.199005,213.426697
9,0.090000,-0.012764,0.014912,0.020812,0.999591,-53.066143,423.191650,213.431396
10,0.100000,-0.012772,0.014894,0.020800,0.999591,-53.062054,423.187897,213.432678
11,0.110000,-0.012777,0.014874,0.020779,0.999592,-53.059189,423.187683,213.433914
12,0.120000,-0.012782,0.014853,0.020772,0.999592,-53.058357,423.189331,213.431458
