Format Version,1.24,Take Name,Push_240_deg_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.16.06.917 午後,Capture Start Frame,60041945,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.011984,0.010729,0.025273,0.999551,-57.552895,423.150726,213.666183
1,0.010000,-0.012535,0.010467,0.026543,0.999514,-57.556705,423.218536,213.684845
2,0.020000,-0.012511,0.010457,0.026518,0.999515,-57.551090,423.214752,213.687851
3,0.030000,-0.012538,0.010338,0.026531,0.999516,-57.548336,423.213135,213.685989
4,0.040000,-0.012526,0.010304,0.026547,0.999516,-57.547375,423.210022,213.690308
5,0.050000,-0.012512,0.010344,0.026509,0.999517,-57.540699,423.208832,213.695404
6,0.060000,-0.012501,0.010320,0.026513,0.999517,-57.543430,423.212097,213.699402
7,0.070000,-0.012505,0.010366,0.026503,0.999517,-57.543903,423.212982,213.698608
8,0.080000,-0.012498,0.010408,0.026602,0.999514,-57.549049,423.215424,213.700516
9,0.090000,-0.012588,0.010309,0.026678,0.999512,-57.549732,423.221405,213.694305
10,0.100000,-0.012598,0.010277,0.026637,0.999513,-57.542721,423.220825,213.689270
11,0.110000,-0.012657,0.010262,0.026673,0.999511,-57.523453,423.221954,213.672668
12,0.120000,-0.012837,0.010276,0.026419,0.999516,-57.500629,423.247589,213.650772
