Format Version,1.24,Take Name,Push_30_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.57.00.009 午前,Capture Start Frame,59567258,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.014516,-0.006079,0.024101,0.999586,-45.268841,423.551575,181.448547
1,0.010000,-0.014553,-0.006060,0.024088,0.999586,-45.264278,423.558533,181.440582
2,0.020000,-0.014609,-0.006074,0.024119,0.999584,-45.260521,423.567749,181.427094
3,0.030000,-0.014661,-0.006311,0.024278,0.999578,-45.268654,423.573761,181.417282
4,0.040000,-0.014638,-0.006074,0.024091,0.999584,-45.251583,423.577484,181.416946
5,0.050000,,,,,,,
6,0.060000,-0.014657,-0.006300,0.024313,0.999577,-45.264141,423.580627,181.421692
7,0.070000,-0.014653,-0.006041,0.024121,0.999583,-45.247051,423.589325,181.431793
8,0.080000,-0.014682,-0.006370,0.024693,0.999567,-45.257488,423.589111,181.439682
9,0.090000,-0.014594,-0.006259,0.024589,0.999572,-45.226803,423.571228,181.471664
10,0.100000,,,,,,,
11,0.110000,-0.014756,-0.006365,0.024949,0.999560,-45.171341,423.611298,181.451996
12,0.120000,-0.014739,-0.006375,0.025010,0.999558,-45.111977,423.612274,181.459900
13,0.130000,-0.014638,-0.006079,0.024652,0.999570,-44.987545,423.605713,181.476624
