Format Version,1.24,Take Name,Push_150_deg_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 12.55.07.215 午後,Capture Start Frame,59915976,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013620,0.007358,0.025217,0.999562,-53.525352,423.453430,244.399139
1,0.010000,-0.013636,0.007370,0.025277,0.999560,-53.508495,423.451202,244.400894
2,0.020000,-0.013542,0.007192,0.025289,0.999563,-53.521709,423.410522,244.416214
3,0.030000,-0.013582,0.007153,0.025234,0.999564,-53.493423,423.415070,244.406509
4,0.040000,-0.013604,0.007109,0.025024,0.999569,-53.421741,423.416077,244.393616
5,0.050000,-0.013768,0.007011,0.025140,0.999565,-53.356144,423.427795,244.390366
6,0.060000,-0.013900,0.007302,0.024937,0.999566,-53.196407,423.479828,244.353378
7,0.070000,-0.013772,0.006929,0.025523,0.999555,-53.040146,423.453888,244.349365
8,0.080000,-0.013912,0.007116,0.025000,0.999565,-52.821953,423.441132,244.412918
9,0.090000,-0.013683,0.007070,0.025108,0.999566,-52.555786,423.412781,244.423981
10,0.100000,-0.013616,0.007075,0.025097,0.999567,-52.236591,423.394562,244.452103
11,0.110000,-0.013611,0.007037,0.025257,0.999564,-51.916058,423.384186,244.468964
12,0.120000,-0.013659,0.007113,0.025736,0.999550,-51.447655,423.402649,244.466797
