Format Version,1.24,Take Name,Push_0_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.53.20.595 午前,Capture Start Frame,59545317,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013157,-0.007113,0.020139,0.999685,-55.766819,423.034088,164.368896
1,0.010000,-0.013152,-0.007326,0.019855,0.999690,-55.449921,423.016937,164.413757
2,0.020000,-0.013172,-0.007281,0.019927,0.999688,-55.051571,423.013763,164.437775
3,0.030000,,,,,,,
4,0.040000,-0.013123,-0.007328,0.020172,0.999684,-54.354046,423.008179,164.488037
5,0.050000,,,,,,,
6,0.060000,-0.013046,-0.007179,0.019785,0.999693,-53.729271,422.999451,164.545197
7,0.070000,-0.013049,-0.007155,0.019807,0.999693,-53.338001,422.990448,164.557602
8,0.080000,,,,,,,
9,0.090000,-0.013076,-0.007340,0.020363,0.999680,-52.778778,422.980225,164.596741
10,0.100000,-0.013099,-0.007139,0.019874,0.999691,-52.377308,422.991425,164.630112
11,0.110000,-0.013085,-0.007403,0.020141,0.999684,-52.077068,422.986481,164.661316
12,0.120000,-0.013143,-0.007428,0.020324,0.999679,-51.773670,423.002930,164.667496
13,0.130000,-0.013164,-0.007180,0.019939,0.999689,-51.442303,423.010223,164.678818
14,0.140000,,,,,,,
