Format Version,1.24,Take Name,Push_300_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 01.33.11.501 午後,Capture Start Frame,60144403,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.015703,0.022852,0.025101,0.999300,-62.534763,423.252655,189.828995
1,0.010000,-0.015765,0.022840,0.025105,0.999300,-62.532925,423.263367,189.819931
2,0.020000,-0.015900,0.022627,0.025728,0.999286,-62.533676,423.280060,189.797302
3,0.030000,-0.015974,0.022555,0.025746,0.999286,-62.521786,423.292450,189.774429
4,0.040000,,,,,,,
5,0.050000,-0.015680,0.022764,0.024584,0.999316,-62.470993,423.248840,189.724121
6,0.060000,-0.015687,0.023052,0.024259,0.999317,-62.418793,423.244476,189.708115
7,0.070000,,,,,,,
8,0.080000,-0.015841,0.022953,0.024381,0.999314,-62.440308,423.274902,189.669510
9,0.090000,-0.015924,0.022976,0.024377,0.999312,-62.460247,423.296234,189.645386
10,0.100000,,,,,,,
11,0.110000,-0.016048,0.022533,0.024809,0.999309,-62.524609,423.320526,189.604233
12,0.120000,-0.016051,0.022898,0.024414,0.999311,-62.471485,423.319672,189.578400
13,0.130000,-0.016173,0.023008,0.024211,0.999311,-62.444210,423.332367,189.548355
14,0.140000,-0.016228,0.023060,0.024164,0.999310,-62.420300,423.337738,189.519409
