Format Version,1.24,Take Name,Push_30_deg_007,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.58.44.833 午前,Capture Start Frame,59577741,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013427,-0.005641,0.024594,0.999592,-52.813530,423.489075,181.319534
1,0.010000,-0.013426,-0.005319,0.024315,0.999600,-52.764168,423.488586,181.320618
2,0.020000,-0.013483,-0.005255,0.024245,0.999601,-52.744129,423.496979,181.311096
3,0.030000,-0.013561,-0.005466,0.024269,0.999599,-52.733765,423.504730,181.302994
4,0.040000,-0.013660,-0.005456,0.024243,0.999598,-52.715012,423.523590,181.279327
5,0.050000,-0.013744,-0.005513,0.024506,0.999590,-52.692131,423.538055,181.251953
6,0.060000,-0.013795,-0.005544,0.024528,0.999589,-52.667198,423.557922,181.224289
7,0.070000,-0.013867,-0.005524,0.024538,0.999587,-52.622787,423.582062,181.202728
8,0.080000,-0.013917,-0.005890,0.024772,0.999579,-52.604984,423.610718,181.188522
9,0.090000,-0.013980,-0.005901,0.024710,0.999579,-52.554539,423.631958,181.184158
10,0.100000,-0.014001,-0.006179,0.025124,0.999567,-52.494362,423.651825,181.186462
11,0.110000,-0.014013,-0.005614,0.024679,0.999582,-52.374512,423.661438,181.185135
