Format Version,1.24,Take Name,Push_30_deg_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-23 11.55.46.243 午前,Capture Start Frame,59559882,Total Frames in Take,501,Total Exported Frames,501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage,ForceGage
,ID,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9,1FCEE7A3EF9111EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,-0.013757,-0.006116,0.024166,0.999595,-57.883427,423.326233,181.021072
1,0.010000,-0.013776,-0.006168,0.024218,0.999593,-57.865860,423.328827,181.015335
2,0.020000,-0.013838,-0.006069,0.024116,0.999595,-57.804310,423.335175,181.006271
3,0.030000,-0.013869,-0.006090,0.024240,0.999591,-57.763504,423.337952,181.003448
4,0.040000,,,,,,,
5,0.050000,-0.013881,-0.006048,0.023967,0.999598,-57.647182,423.340759,181.010391
6,0.060000,-0.013876,-0.006171,0.023754,0.999602,-57.553608,423.336212,181.030716
7,0.070000,,,,,,,
8,0.080000,-0.013877,-0.006236,0.024087,0.999594,-57.317780,423.325836,181.039093
9,0.090000,-0.013770,-0.005976,0.023765,0.999605,-57.173660,423.308838,181.054108
10,0.100000,-0.013698,-0.005695,0.023627,0.999611,-56.949615,423.294922,181.067337
11,0.110000,-0.013922,-0.005977,0.023794,0.999602,-56.782730,423.324402,181.056656
12,0.120000,-0.013929,-0.005981,0.023688,0.999605,-56.536339,423.318787,181.082733
13,0.130000,-0.014072,-0.006225,0.023719,0.999600,-56.259007,423.337891,181.068542
