Format Version,1.24,Take Name,Push_330_deg_006,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 02.38.47.949 午後,Capture Start Frame,1104360,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.009699,0.001314,-0.014599,0.999846,114.642982,415.539978,91.759544
1,0.010000,0.009717,0.001176,-0.014371,0.999849,114.638115,415.541107,91.762337
2,0.020000,0.009719,0.001171,-0.014334,0.999849,114.639473,415.541718,91.762367
3,0.030000,0.009948,0.001001,-0.015111,0.999836,114.583687,415.528351,91.743782
4,0.040000,0.009789,0.001150,-0.014467,0.999847,114.632286,415.539001,91.756897
5,0.050000,0.009942,0.001035,-0.015109,0.999836,114.586639,415.529449,91.743965
6,0.060000,0.009779,0.001142,-0.014436,0.999847,114.633026,415.539551,91.757721
7,0.070000,0.009736,0.001178,-0.014390,0.999848,114.636841,415.541046,91.762360
8,0.080000,0.009718,0.001181,-0.014351,0.999849,114.638733,415.541748,91.762756
9,0.090000,0.009720,0.001166,-0.014331,0.999849,114.637505,415.541962,91.762863
10,0.100000,0.009724,0.001174,-0.014339,0.999849,114.636414,415.542175,91.762131
11,0.110000,0.009943,0.001010,-0.015083,0.999836,114.580795,415.527161,91.743240
12,0.120000,0.009752,0.001205,-0.014360,0.999849,114.638084,415.539551,91.759895
13,0.130000,0.009712,0.001182,-0.014272,0.999850,114.641411,415.541748,91.763763
14,0.140000,0.009947,0.001007,-0.015124,0.999836,114.581726,415.528046,91.743942
15,0.150000,0.009784,0.001159,-0.014493,0.999846,114.630798,415.539307,91.757401
16,0.160000,0.009738,0.001141,-0.014355,0.999849,114.638275,415.541138,91.761688
