Format Version,1.24,Take Name,Push_0_deg_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 12.21.07.966 午後,Capture Start Frame,278367,Total Frames in Take,1344,Total Exported Frames,1344,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.006416,0.000295,-0.002182,0.999977,81.634392,416.884644,52.766151
1,0.010000,0.006543,0.000178,-0.001924,0.999977,81.565369,416.889984,52.781097
2,0.020000,0.006573,0.000194,-0.001906,0.999977,81.494781,416.893066,52.789368
3,0.030000,0.006503,0.000190,-0.001843,0.999977,81.417137,416.900116,52.793636
4,0.040000,0.006421,0.000292,-0.001893,0.999978,81.329803,416.904999,52.779392
5,0.050000,0.006271,0.000412,-0.002073,0.999978,81.219360,416.907043,52.752815
6,0.060000,,,,,,,
7,0.070000,0.006028,0.000448,-0.002154,0.999979,80.970116,416.902039,52.693367
8,0.080000,,,,,,,
9,0.090000,0.005728,0.000650,-0.002447,0.999980,80.633766,416.891113,52.654278
10,0.100000,0.005702,0.000611,-0.002292,0.999981,80.448814,416.881775,52.634899
11,0.110000,0.005670,0.000637,-0.002193,0.999981,80.278244,416.870239,52.626137
12,0.120000,0.005734,0.000538,-0.001677,0.999982,80.090179,416.858093,52.628857
13,0.130000,0.005807,0.000777,-0.001440,0.999982,79.956444,416.852448,52.631828
14,0.140000,0.005838,0.000410,-0.000962,0.999982,79.800011,416.851898,52.650620
15,0.150000,0.005822,0.000462,-0.000900,0.999983,79.648186,416.859772,52.655460
16,0.160000,0.005771,0.000575,-0.001002,0.999983,79.488777,416.866333,52.650867
17,0.170000,0.005730,0.000868,-0.001434,0.999982,79.329117,416.862488,52.632271
18,0.180000,0.005706,0.001020,-0.001755,0.999982,79.160324,416.853699,52.608723
