Format Version,1.24,Take Name,Push_330_deg_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-02-02 02.37.08.034 午後,Capture Start Frame,1094368,Total Frames in Take,1501,Total Exported Frames,1501,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002,Rigid Body 002
,ID,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9,7081C4A4E11211EF3C28FEC2583C42A9
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
0,0.000000,0.010783,-0.003250,-0.007004,0.999912,123.488785,415.900513,92.161247
1,0.010000,0.010858,-0.003365,-0.006953,0.999911,123.427795,415.894592,92.180725
2,0.020000,0.010935,-0.003306,-0.007073,0.999910,123.361946,415.896820,92.198524
3,0.030000,0.010980,-0.003436,-0.007073,0.999909,123.277122,415.916626,92.210732
4,0.040000,0.010153,-0.002480,-0.005741,0.999929,123.343307,415.997986,92.282440
5,0.050000,0.010943,-0.003181,-0.007027,0.999910,123.091263,415.982239,92.241501
6,0.060000,0.009781,0.002955,-0.010519,0.999893,123.232635,416.059082,92.341454
7,0.070000,0.010829,-0.003111,-0.007182,0.999911,122.739975,415.991577,92.217255
8,0.080000,0.010915,-0.004359,-0.005905,0.999914,122.476746,415.971161,92.194008
9,0.090000,0.010231,-0.002850,-0.005417,0.999929,122.340088,415.992035,92.219551
10,0.100000,0.010851,-0.002992,-0.007147,0.999911,121.892548,415.909912,92.152222
11,0.110000,0.010040,-0.002000,-0.005787,0.999931,121.714577,415.924103,92.183990
12,0.120000,0.010559,-0.003092,-0.005966,0.999922,121.251488,415.857147,92.125015
13,0.130000,0.010528,-0.003221,-0.005514,0.999924,120.874641,415.829712,92.110146
14,0.140000,0.010087,-0.004114,-0.002828,0.999937,120.601791,415.822754,92.159233
15,0.150000,0.010605,-0.003381,-0.005518,0.999923,120.112213,415.803345,92.098808
16,0.160000,0.009878,-0.002379,-0.003841,0.999941,119.869171,415.864990,92.142227
